no,time,open,high,low,close,volume,ticker
380,2013-07-16,2780,2800,2780,2780,68100,ACB
381,2013-07-17,2800,2830,2780,2810,450900,ACB
382,2013-07-18,2800,2830,2800,2800,232100,ACB
383,2013-07-19,2800,2810,2800,2800,228500,ACB
384,2013-07-22,2810,2810,2800,2800,423700,ACB
385,2013-07-23,2810,2810,2800,2800,150900,ACB
386,2013-07-24,2800,2800,2800,2800,413100,ACB
387,2013-07-25,2780,2800,2760,2760,231700,ACB
388,2013-07-26,2780,2780,2740,2760,403600,ACB
389,2013-07-29,2760,2800,2760,2780,152682,ACB
390,2013-07-30,2780,2810,2780,2800,195753,ACB
391,2013-07-31,2760,2790,2750,2760,468415,ACB
392,2013-08-01,2760,2760,2720,2740,654000,ACB
393,2013-08-02,2760,2770,2740,2740,130684,ACB
394,2013-08-05,2740,2750,2470,2740,366503,ACB
395,2013-08-06,2740,2760,2730,2740,293456,ACB
396,2013-08-07,2740,2760,2730,2760,90113,ACB
397,2013-08-08,2740,2740,2720,2730,386989,ACB
398,2013-08-09,2660,2740,2650,2710,410733,ACB
399,2013-08-12,2710,2750,2700,2710,202059,ACB
400,2013-08-13,2690,2730,2690,2710,161424,ACB
401,2013-08-14,2710,2770,2730,2740,43973,ACB
402,2013-08-15,2730,2740,2710,2730,75688,ACB
403,2013-08-16,2730,2710,2690,2710,191415,ACB
404,2013-08-19,2730,2740,2700,2730,137777,ACB
405,2013-08-20,2740,2740,2720,2730,91341,ACB
406,2013-08-21,2740,2740,2720,2730,136103,ACB
407,2013-08-22,2730,2730,2690,2710,198081,ACB
408,2013-08-23,2730,2720,2440,2710,258299,ACB
409,2013-08-26,2690,2720,2680,2710,59674,ACB
410,2013-08-27,2710,2710,2710,2710,85470,ACB
411,2013-08-28,2690,2680,2620,2660,314841,ACB
412,2013-08-29,2670,2670,2640,2660,382496,ACB
413,2013-08-30,2660,2720,2680,2690,204806,ACB
414,2013-09-03,2640,2680,2650,2670,55063,ACB
415,2013-09-04,2670,2670,2640,2660,79730,ACB
416,2013-09-05,2670,2690,2670,2670,126600,ACB
417,2013-09-06,2690,2700,2680,2690,58281,ACB
418,2013-09-09,2710,2700,2670,2670,176700,ACB
419,2013-09-10,2670,2720,2630,2690,29000,ACB
420,2013-09-11,2690,2730,2710,2710,74798,ACB
421,2013-09-12,2710,2690,2660,2670,209898,ACB
422,2013-09-13,2690,2710,2690,2690,55773,ACB
423,2013-09-16,2690,2710,2690,2690,78466,ACB
424,2013-09-17,2690,2710,2690,2690,161070,ACB
425,2013-09-18,2690,2700,2680,2690,200256,ACB
426,2013-09-19,2690,2710,2690,2690,330829,ACB
427,2013-09-20,2690,2730,2710,2710,184365,ACB
428,2013-09-23,2690,2710,2690,2690,766055,ACB
429,2013-09-24,2690,2710,2690,2710,340846,ACB
430,2013-09-25,2710,2730,2710,2710,160131,ACB
431,2013-09-26,2710,2730,2710,2710,82632,ACB
432,2013-09-27,2710,2730,2690,2710,245255,ACB
433,2013-09-30,2710,2710,2700,2710,94178,ACB
434,2013-10-01,2730,2770,2720,2740,163710,ACB
435,2013-10-02,2740,2740,2720,2730,112846,ACB
436,2013-10-03,2730,2760,2730,2740,78753,ACB
437,2013-10-04,2710,2730,2710,2730,108368,ACB
438,2013-10-07,2730,2760,2730,2740,108737,ACB
439,2013-10-08,2710,2740,2700,2730,199278,ACB
440,2013-10-09,2730,2780,2750,2760,166482,ACB
441,2013-10-10,2740,2760,2730,2740,170308,ACB
442,2013-10-11,2740,2740,2730,2740,74508,ACB
443,2013-10-14,2760,2760,2740,2740,301744,ACB
444,2013-10-15,2730,2770,2740,2760,198445,ACB
445,2013-10-16,2760,2790,2730,2760,161429,ACB
446,2013-10-17,2740,2770,2740,2740,127347,ACB
447,2013-10-18,2730,2760,2740,2740,47854,ACB
448,2013-10-21,2740,2750,2740,2740,155857,ACB
449,2013-10-22,2740,2740,2710,2730,180108,ACB
450,2013-10-23,2730,2730,2710,2730,71794,ACB
451,2013-10-24,2730,2740,2710,2730,229426,ACB
452,2013-10-25,2730,2750,2710,2730,97476,ACB
453,2013-10-28,2730,2720,2700,2710,136404,ACB
454,2013-10-29,2710,2740,2720,2730,176107,ACB
455,2013-10-30,2710,2740,2710,2730,84217,ACB
456,2013-10-31,2710,2740,2720,2730,252293,ACB
457,2013-11-01,2710,2770,2730,2740,69931,ACB
458,2013-11-04,2730,2740,2710,2730,56332,ACB
459,2013-11-05,2710,2760,2730,2740,58264,ACB
460,2013-11-06,2730,2740,2720,2730,56986,ACB
461,2013-11-07,2730,2720,2680,2710,25539,ACB
462,2013-11-08,2710,2730,2710,2710,29826,ACB
463,2013-11-11,2710,2730,2690,2710,125034,ACB
464,2013-11-12,2730,2740,2700,2730,111137,ACB
465,2013-11-13,2730,2740,2710,2730,88736,ACB
466,2013-11-14,2740,2740,2720,2730,44718,ACB
467,2013-11-15,2730,2740,2730,2730,48492,ACB
468,2013-11-18,2740,2740,2720,2730,327663,ACB
469,2013-11-19,2730,2760,2740,2740,18553,ACB
470,2013-11-20,2730,2760,2740,2740,70621,ACB
471,2013-11-21,2740,2740,2730,2740,156399,ACB
472,2013-11-22,2740,2740,2730,2740,93432,ACB
473,2013-11-25,2730,2760,2740,2740,128577,ACB
474,2013-11-26,2740,2740,2730,2740,35428,ACB
475,2013-11-27,2740,2760,2730,2740,168966,ACB
476,2013-11-28,2740,2720,2680,2710,83793,ACB
477,2013-11-29,2730,2740,2720,2730,78444,ACB
478,2013-12-02,2730,2740,2710,2730,68027,ACB
479,2013-12-03,2740,2740,2720,2730,200479,ACB
480,2013-12-04,2730,2760,2730,2740,151610,ACB
481,2013-12-05,2740,2760,2740,2740,115937,ACB
482,2013-12-06,2730,2740,2720,2730,110214,ACB
483,2013-12-09,2730,2750,2710,2730,69801,ACB
484,2013-12-10,2710,2750,2700,2730,274763,ACB
485,2013-12-11,2710,2730,2700,2710,293230,ACB
486,2013-12-12,2710,2750,2710,2730,224490,ACB
487,2013-12-13,2730,2730,2700,2730,212700,ACB
488,2013-12-16,2730,2740,2700,2730,153519,ACB
489,2013-12-17,2710,2730,2700,2730,255294,ACB
490,2013-12-18,2730,2740,2700,2730,193040,ACB
491,2013-12-19,2730,2750,2730,2740,160367,ACB
492,2013-12-20,2730,2740,2720,2730,25834,ACB
493,2013-12-23,2730,2750,2740,2740,118135,ACB
494,2013-12-24,2740,2750,2730,2740,57644,ACB
495,2013-12-25,2740,2740,2730,2730,44447,ACB
